Language_ID,Text_ID,Sentence_Number,ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Phrase_Number,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_en_phrase,txt_kit_phrase,variantTypes_en,OTC_ID,LGR_Conformance,Abbreviations
ende1246a,17,25,ende1246aa-17-we-pn022-warama2016j-3-4,"Käsre nag komlla da angde gondäreyo, kälepallemae lel peyang deyareyo llamda da pate.",käsre	nag	komlla=da	angde	g-o-ndär-eyo	kälepalle=mae	lel=peyang	d-ey-a-r-eyo	llamda=da=pate,then	friend	two=NOM	when	REM-RT_EXT-hear-REM.3DU.S	slowly=RST	fear=COM	REM-DU.S-RT_EXT-go-REM.3DU.S	old_man=CL_POSS.KIN=AN.ALL,"When the two friends heard, they slowly went towards the old man in fear.",adv.	n.	num.	n. cl.	conj.	vi.	adv.	n. cl.	covi.	n. cl.	vi.	n.	n. cl.	n. cl.,4,			da-nom						peyang-com			da-cl-poss-kin	pate-an-all,,käsre	nag	komlla=da	angde	g-o-dändär-eyo	kälepalle=mae	lel=peyang	d-y-a-ibi-eyo	llamda=da=pate,,"When the two friends heard, they slowly went towards the old man in fear.",then	friend	two		when	hear.rem.3duS	slowly		fear		go.rem.3duS	old man		,,c817cb68-bed8-40d8-b52a-9fc7a1cee1ad,			1		1		1			12		2	,,,adv.	kin.	num.	n. cl.	adv.	v.:TM + Patient-vi.:Any-vt.  (irr)-v.:TAM+Agent	adv.	n. cl.	covt.	n. cl.	v.:TM + Patient-vi.:Any-v.:Patient-vi.-v.:TAM+Agent	n.	n. cl.	n. cl.,adv.	n.	num.	n. cl.	conj.	vi.	adv.	n. cl.	covi.	n. cl.	vi.	n.	n. cl.	n. cl.,3.4,,"Käsre nag komlla da angde gondäreyo, kälepallemae lel peyang deyareyo llamda da pate. ",,ende1246aa,WORD_ALIGNED,"{""NOM"": ""nominative"", ""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""DU"": ""dual"", ""RST"": ""restrictive"", ""COM"": ""comitative"", ""CL_POSS"": ""close"", ""KIN"": ""kinship"", ""AN"": ""animate"", ""ALL"": ""allative""}"
ende1246a,17,26,ende1246aa-17-we-pn022-warama2016j-3-5,Llamda da abo ubim ngonoenen de deyangkamän.,llamda=da	abo	ubim	ngonoe-nen=de	d-ey-a-ngk-am-än,old_man=NOM	then	3NSG.ACC	ask-I.PL=ACC	REM-DU.P-RT_EXT-start-IV.NPL-REM.3SG.A,The man started to question those two.,n.	n. cl.	adv.	pron.	vt.	n. cl.	vt.,5,	da-nom				de-acc	,,llamda=da	abo	ubim	ngonoe-nen=de	d-y-a-kam-am-än,,The man started to question those two.,old man		then	3.nsg.acc	ask-pl		start.rem.3sgA>duP,,3ccab339-7ff6-4d28-831a-fddc58f09070,	1					112,,,n.	n. cl.	adv.	pers. pron.	vt.  (V)-v.:Plurpersonal	n. cl.	v.:TM + Patient-v.:Any-v.:Patient-vt.  (IV)-v.:Any-vt.:Any,n.	n. cl.	adv.	pron.	vt.	n. cl.	vt.,3.5,,Llamda da abo ubim ngonoenen de deyangkamän. ,,ende1246aa,WORD_ALIGNED,"{""NOM"": ""nominative"", ""NSG"": ""nonsingular"", ""ACC"": ""accusative"", ""PL"": ""plural"", ""REM"": ""remote past"", ""DU"": ""dual"", ""RT_EXT"": ""root extension"", ""NPL"": ""nonplural"", ""SG"": ""singular ""}"
ende1246a,17,27,ende1246aa-17-we-pn022-warama2016j-3-6,"Ngattong abal Pollgo bom dangnoeyän ada, “ Pollgo, aya nängkälan ?”",ngattong	abal	pollgo=bom	d-a-ngnoe-yän	ada	pollgo	aya	n-ä-ngkäl-an,first	very	frog=3SG.ACC	REM-RT_EXT-ask-REM.3SG.A	like_this	frog	who.SG	REC.SG.P-3NDU.P-ascend-REC.3SG.A,"He asked Frog first, ""Frog, who climbed?""",adv.	adj.	n.	pron. cl.	vt.	adv.	n.	int. pron.	vt.,6,			bom-3sg-acc					,,ngattong	abal	pollgo=bom	d-a-ngonoe-än	ada	pollgo	aya	n-ä-kängkäl-an,,"He asked Frog first, ""Frog, who climbed?""",first	very	frog		ask.rem.3sg>3sg	like this	frog	who	ascend.rec.1|3sgA>3sgP,,e1438673-673b-45f2-ba63-7089ba15b919,				1				11,,,adv.	adv.	n.	pron. cl.	v.:TM + Patient-v.:Patient-vt.  (V)-vt.:Any	m. dem	n.	int. pron.	v.:TM + Patient-v.:Patient-vt.  (I)-v.:TAM+Agent,adv.	adj.	n.	pron. cl.	vt.	adv.	n.	int. pron.	vt.,3.6,,"Ngattong abal Pollgo bom dangnoeyän ada, “Pollgo, aya nängkälan?” ",,ende1246aa,WORD_ALIGNED,"{""SG"": ""singular "", ""ACC"": ""accusative"", ""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""REC"": ""recent past"", ""NDU"": ""nondual""}"
ende1246a,17,28,ende1246aa-17-we-pn022-warama2016j-3-7,"Pollgo da ada eka mu gogon, “ Guzi a .”",pollgo=da	ada	eka	mu	g-o-g-on	guzi=a,frog=NOM	like_this	speak	response	REM-RT_EXT-AUX-REM.3SG.S	crayfish=NOM,"Frog replied, ""Lobster did.""",n.	n. cl.	adv.	v.	n.	aux.	n.	n. cl.,7,	da-nom						a-nom,,pollgo=da	ada	eka	mu	g-o-g-än	guzi=da,,"Frog replied, ""Lobster did.""",frog		like this	speak	response	aux.rem.3sgS	lobster	,,f2942a8b-8908-419b-be1e-0ec53f64e071,	1						1,,,n.	n. cl.	m. dem	covi. & covt.	n.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	n.	n. cl.,n.	n. cl.	adv.	v.	n.	aux.	n.	n. cl.,3.7,,"Pollgo da ada eka mu gogon, “Guzi a.” ",,ende1246aa,WORD_ALIGNED,"{""NOM"": ""nominative"", ""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""AUX"": ""auxiliary"", ""SG"": ""singular ""}"
ende1246a,17,29,ende1246aa-17-we-pn022-warama2016j-3-8,"Guzi ako ada gogon, “ Pollgo a .”",guzi	ako	ada	g-o-g-on	pollgo=a,crayfish	then	like_this	REM-RT_EXT-AUX-REM.3SG.S	frog=NOM,"Guzi then said, ""Frog did.""",n.	conj.	adv.	aux.	n.	n. cl.,8,					a-nom,,guzi	ako	ada	g-o-g-än	pollgo=da,,"Guzi then said, ""Frog did.""",lobster	then	like this	aux.rem.3sgS	frog	,,1648964e-48c7-4d9f-8c06-1cbdf5e0a417,					1,,,n.	disc. ptcl.	m. dem	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	n.	n. cl.,n.	conj.	adv.	aux.	n.	n. cl.,3.8,,"Guzi ako ada gogon, “Pollgo a.” ",,ende1246aa,WORD_ALIGNED,"{""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""AUX"": ""auxiliary"", ""SG"": ""singular "", ""NOM"": ""nominative""}"
ende1246a,17,30,ende1246aa-17-we-pn022-warama2016j-3-9,"Be Pollgo ada gogon, “ Ddone ngänawa be Guzi a .”",be	pollgo	ada	g-o-g-on	ddone	ngänawa	be	guzi=a,but	frog	like_this	REM-RT_EXT-AUX-REM.3SG.S	NEG	1SG.NOM.EMPH	but	crayfish=NOM,"But Frog said, ""It wasn't me, it was Lobster.""",conj.	n.	adv.	aux.	interj.	pron.	conj.	n.	n. cl.,9,								a-nom,,be	pollgo	ada	g-o-g-än	ddone	ngänawa	be	guzi=da,,"But Frog said, ""It wasn't me, it was Lobster.""",but	frog	like this	aux.rem.3sgS	no	1.sg.nom.emph	but	lobster	,,953be218-5d21-4cdd-9a01-bc986c03392f,								1,,,coord.	n.	m. dem	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	interj.	pers. pron.	coord.	n.	n. cl.,conj.	n.	adv.	aux.	interj.	pron.	conj.	n.	n. cl.,3.9,,"Be Pollgo ada gogon, “Ddone ngänawa be Guzi a.” ",,ende1246aa,WORD_ALIGNED,"{""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""AUX"": ""auxiliary"", ""SG"": ""singular "", ""NEG"": ""negation"", ""NOM"": ""nominative"", ""EMPH"": ""emphatic""}"
ende1246a,17,31,ende1246aa-17-we-pn022-warama2016j-3-10,"Guzi ada gogon, “ Ngäna ddone, be Pollgo a .”",guzi	ada	g-o-g-on	ngäna	ddone	be	pollgo=a,crayfish	like_this	REM-RT_EXT-AUX-REM.3SG.S	1SG.NOM	NEG	but	frog=NOM,"Lobster said, ""Not me, but Frog.""",n.	adv.	aux.	pron.	neg. ptcl.	conj.	n.	n. cl.,10,							a-nom,,guzi	ada	g-o-g-än	ngäna	ddone	be	pollgo=da,,"Lobster said, ""Not me, but Frog.""",lobster	like this	aux.rem.3sgS	1.sg.nom	not	but	frog	,,8479bbae-3471-47da-bc57-68f360664a19,			1				1,,,n.	m. dem	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	pers. pron.	neg. ptcl.	coord.	n.	n. cl.,n.	adv.	aux.	pron.	neg. ptcl.	conj.	n.	n. cl.,3.10,,"Guzi ada gogon, “Ngäna ddone, be Pollgo a.” ",,ende1246aa,WORD_ALIGNED,"{""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""AUX"": ""auxiliary"", ""SG"": ""singular "", ""NOM"": ""nominative"", ""NEG"": ""negation""}"
ende1246a,17,32,ende1246aa-17-we-pn022-warama2016j-3-11,"Pollgo abo gonttamän, “ Ao, ngänawa nängkälan .”",pollgo	abo	g-o-nttam-än	ao	ngänawa	n-ä-ngkäl-an,frog	then	REM-RT_EXT-confess-REM.3SG.S	yes	1SG.NOM.EMPH	REC.SG.P-3NDU.P-ascend-REC.1SG.A,"Then Frog confessed, ""Yes, it was me that climbed.""",n.	adv.	vi.	interj.	pron.	vt.,11,,,pollgo	abo	g-o-ttam-än	ao	ngänawa	n-ä-kängkäl-an,,"Then Frog confessed, ""Yes, it was me that climbed.""",frog	then	confess.rem.3sgS	yes	1.sg.nom.emph	ascend.rec.1sgA>sg,,a07bdd6c-f944-45c9-bb8c-8699f407e277,		2			11,,,n.	adv.	v.:TM + Patient-vi.:Any-vt.  (IV)-v.:TAM+Agent	interj.	pers. pron.	v.:TM + Patient-v.:Patient-vt.  (I)-v.:TAM+Agent,n.	adv.	vi.	interj.	pron.	vt.,3.11,,"Pollgo abo gonttamän, “Ao, ngänawa nängkälan.” ",,ende1246aa,WORD_ALIGNED,"{""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""SG"": ""singular "", ""NOM"": ""nominative"", ""EMPH"": ""emphatic"", ""REC"": ""recent past"", ""NDU"": ""nondual""}"
ende1246a,17,33,ende1246aa-17-we-pn022-warama2016j-4-1,"Angde Pollgo da gonttamän, llamda da ddone ada mikutt gogon oba pate.",angde	pollgo=da	g-o-nttam-än	llamda=da	ddone	ada	mikutt	g-o-g-on	oba=pate,when	frog=NOM	REM-RT_EXT-confess-REM.3SG.S	old_man=NOM	a_lot	like_this	anger	REM-RT_EXT-AUX-REM.3SG.S	3NSG.POSS=AN.ALL,"When Frog confessed, the old man got very angry at them.",conj.	n.	n. cl.	vi.	n.	n. cl.	neg. ptcl.	adv.	adj.	aux.	pers. pron.	n. cl.,1,		da-nom			da-nom						pate-an-all,,angde	pollgo=da	g-o-ttam-än	llamda=da	ddone	ada	mikutt	g-o-g-än	oba=pate,,"When Frog confessed, the old man got very angry at them.",when	frog		confess.rem.3sgS	old man		a_lot	like this	anger	aux.rem.3sgS	3NSG.POSS	,,6238cfb4-e764-46b6-834b-e58a474958a9,		1	2		1					1	,,,adv.	n.	n. cl.	v.:TM + Patient-vi.:Any-vt.  (IV)-v.:TAM+Agent	n.	n. cl.	neg. ptcl.	m. dem	mod.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	pers. pron.	n. cl.,conj.	n.	n. cl.	vi.	n.	n. cl.	neg. ptcl.	adv.	adj.	aux.	pers. pron.	n. cl.,4.1,,"Angde Pollgo da gonttamän, llamda da ddone ada mikutt gogon oba pate. ",,ende1246aa,WORD_ALIGNED,"{""NOM"": ""nominative"", ""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""SG"": ""singular "", ""AUX"": ""auxiliary"", ""NSG"": ""nonsingular"", ""POSS"": ""possessive"", ""AN"": ""animate"", ""ALL"": ""allative""}"
ende1246a,17,34,ende1246aa-17-we-pn022-warama2016j-4-2,Pollgo da nagda Guzi alle ddone ada dindugeyo lel me.,pollgo=da	nag=da	guzi=alle	ddone	ada	d-indug-eyo	lel=me,frog=NOM	friend=CL_POSS.KIN	crayfish=INS	a_lot	like_this	REM-run-REM.3DU.S	fear=LOC,Frog with his friend Lobster ran very fast in fear.,n.	n. cl.	kin.	n. cl.	n.	n. cl.	neg. ptcl.	adv.	vi.	covi.	n. cl.,2,	da-nom				alle-ins					me-loc,,pollgo=da	nag=da	guzi=alle	ddone	ada	d-dindu-eyo	lel=me,,Frog with his friend Lobster ran very fast in fear.,frog		friend=cl.poss.kin		lobster		a_lot	like this	run.rem.3duS	fear	,,1b028e19-fbd7-473f-82c0-933f69e9ae90,	1		2		1					,,,n.	n. cl.	kin.	n. cl.	n.	n. cl.	neg. ptcl.	m. dem	v.:TM + Patient-vi.  (irr)-v.:TAM+Agent	covt.	n. cl.,n.	n. cl.	kin.	n. cl.	n.	n. cl.	neg. ptcl.	adv.	vi.	covi.	n. cl.,4.2,,Pollgo da nagda Guzi alle ddone ada dindugeyo lel me. ,,ende1246aa,WORD_ALIGNED,"{""NOM"": ""nominative"", ""CL_POSS"": ""close"", ""KIN"": ""kinship"", ""INS"": ""instrumental"", ""REM"": ""remote past"", ""DU"": ""dual"", ""LOC"": ""locative""}"
ende1246a,17,35,ende1246aa-17-we-pn022-warama2016j-4-3,"Pollgo da gäbägäbänmäll täl dɨdɨr ik i gozenän, a Guzi da llo ttam dɨdɨr ik i golläbän.",pollgo=da	gäbä~gäbän-mäll	täl	dɨdɨr	ik=i	g-o-zen-än	a	guzi=da	llo	ttam	dɨdɨr	ik=i	g-o-lläb-än,frog=NOM	ADV~jump-PL	bamboo	brown_(dried)	inside=ALL	REM-RT_EXT-enter-REM.3SG.S	and	crayfish=NOM	tree	leaf	brown_(dried)	inside=ALL	REM-RT_EXT-go_under-REM.3SG.S,Frog went into the dry bamboo jumping and Lobster hid under some dry leaves.,n.	n. cl.	adv.	n.	adj.	n.	n. cl.	vi.	conj.	n.	n. cl.	n.	n.	adj.	n.	n. cl.	vi.,3,	da-nom					i-all				da-nom					i-all	,,pollgo=da	RED~gäbän-mäll	täl	dɨdɨr	ik=e	g-o-zan-än	a	guzi=da	llo	ttam	dɨdɨr	ik=e	g-o-lläb-än,,Frog went into the dry bamboo jumping and Lobster hid under some dry leaves.,frog		adv~jump-pl	bamboo	dry	inside		enter.rem.3sgS	and	lobster		tree	leaf	dry	inside		go.under.rem.3sgS,,b60bd75a-9a2f-47a6-aeb4-c7c353ef5f91,	1	2				1				1		4			1	,,,n.	n. cl.	???>adv.vi.  (II)-v.:(Aspect)	n.	mod.	loc.	n. cl.	v.:TM + Patient-vi.:Any-vi.  (irr)-v.:TAM+Agent	coord.	n.	n. cl.	n.	n.	mod.	loc.	n. cl.	v.:TM + Patient-vi.:Any-vi.-v.:TAM+Agent,n.	n. cl.	adv.	n.	adj.	n.	n. cl.	vi.	conj.	n.	n. cl.	n.	n.	adj.	n.	n. cl.	vi.,4.3,,"Pollgo da gäbägäbänmäll täl dɨdɨr ik i gozenän, a Guzi da llo ttam dɨdɨr ik i golläbän. ",		+fr. var. of														,ende1246aa,WORD_ALIGNED,"{""NOM"": ""nominative"", ""ADV"": ""adverb"", ""PL"": ""plural"", ""ALL"": ""allative"", ""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""SG"": ""singular ""}"
ende1246a,17,36,ende1246aa-17-we-pn022-warama2016j-4-4,Llamda da deyayagän a Guzi bom däbllewän.,llamda=da	d-ey-a-yag-än	a	guzi=bom	d-ä-blle-wän,old_man=NOM	REM-DU.P-RT_EXT-search-REM.3SG.A	and	crayfish=3SG.ACC	REM-3NDU.P-find-REM.3SG.A,The old man searched for those two and found Lobster.,n.	n. cl.	vt.	conj.	n.	pron. cl.	vt.,4,	da-nom				bom-3sg-acc	,,llamda=da	d-y-a-yagyeg-än	a	guzi=bom	d-ä-bällabälle-än,,The old man searched for those two and found Lobster.,old man		search.rem.3sgA>duP	and	lobster		find.rem.3sgA>3sgP,,7677120e-8b1f-4d85-8137-3ba706f3db6c,	1	1				1,,,n.	n. cl.	v.:TM + Patient-v.:Any-v.:Patient-vt.  (I)-vt.:Any	coord.	n.	pron. cl.	v.:TM + Patient-v.:Patient-vt.  (I)-vt.:Any,n.	n. cl.	vt.	conj.	n.	pron. cl.	vt.,4.4,,Llamda da deyayagän a Guzi bom däbllewän. ,,ende1246aa,WORD_ALIGNED,"{""NOM"": ""nominative"", ""REM"": ""remote past"", ""DU"": ""dual"", ""RT_EXT"": ""root extension"", ""SG"": ""singular "", ""ACC"": ""accusative"", ""NDU"": ""nondual""}"
ende1246a,17,37,ende1246aa-17-we-pn022-warama2016j-4-5,Käsre yu de daudewän a Guzi bom yu wi dämattgalän.,käsre	yu=de	d-a-ude-wän	a	guzi=bom	yu=wi	d-ä-mattgal-än,then	fire=ACC	REM-RT_EXT-light_fire-REM.3SG.A	and	crayfish=3SG.ACC	fire=ALL	REM-3NDU.P-put_in_fire-REM.3SG.A,Then he made a fire and put Lobster in.,adv.	n.	n. cl.	vt.	conj.	n.	pron. cl.	n.	n. cl.	vt.,5,		de-acc				bom-3sg-acc		wi-all	,,käsre	yu=de	d-a-udaude-än	a	guzi=bom	yu=e	d-ä-mattgal-än,,Then he made a fire and put Lobster in.,then	fire		light.fire.rem.3sgA>sgP	and	lobster		fire		put.in.rem.3sgA>3sgP,,976cad80-3e0a-4616-a9f0-1664a9ddf8d4,			1					1	1,,,adv.	n.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (I)-vt.:Any	coord.	n.	pron. cl.	n.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (irr)-vt.:Any,adv.	n.	n. cl.	vt.	conj.	n.	pron. cl.	n.	n. cl.	vt.,4.5,,Käsre yu de daudewän a Guzi bom yu wi dämattgalän. ,,ende1246aa,WORD_ALIGNED,"{""ACC"": ""accusative"", ""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""SG"": ""singular "", ""ALL"": ""allative"", ""NDU"": ""nondual""}"
ende1246a,17,38,ende1246aa-17-we-pn022-warama2016j-4-6,"Pollgo da wa Guzi da, oba nag ttoen a dädme llätt gogon.",pollgo=da	wa	guzi=da	oba	nag	ttoen=a	däd=me	llätt	g-o-g-on,frog=NOM	and	crayfish=NOM	3NSG.POSS	friend	thing=NOM	there=LOC	stop	REM-RT_EXT-AUX-REM.3SG.S,That was the end of Frog and Lobster's friendship.,n.	n. cl.	conj.	n.	n. cl.	pers. pron.	n.	n.	n. cl.	adv. dem.	n. cl.	v.	aux.,6,	da-nom			da-nom				a-nom				,,pollgo=da	a	guzi=da	oba	nag	ttoen=da	däd=me	llätt	g-o-g-än,,That was the end of Frog and Lobster's friendship.,frog		and	lobster		3NSG.POSS	friend	thing		there=loc		stop	aux.rem.3sgS,,8c1d0d91-d4fa-443c-90c1-80d7af46c225,	1			1	1			1				,,,n.	n. cl.	coord.	n.	n. cl.	pers. pron.	kin.	n.	n. cl.	dem.	n. cl.	covi.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent,n.	n. cl.	conj.	n.	n. cl.	pers. pron.	n.	n.	n. cl.	adv. dem.	n. cl.	v.	aux.,4.6,,"Pollgo da wa Guzi da, oba nag ttoen a dädme llätt gogon.",,ende1246aa,WORD_ALIGNED,"{""NOM"": ""nominative"", ""NSG"": ""nonsingular"", ""POSS"": ""possessive"", ""LOC"": ""locative"", ""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""AUX"": ""auxiliary"", ""SG"": ""singular ""}"
ende1246a,18,1,ende1246aa-18-we-sn009-kurupelsuwede2007-1-1,"Oi walle karama, bongo ddobae mokowang dan llayaba.",oi	walle	Karama	bongo	ddobae	moko=wang	da=n	lla=yaba,oh	water	toponym	2SG.NOM	very	desire=ATR	MED.DEM=COP.PRS.SG	person=3NSG.POSS,"O Karama swamp, you are very lovely to the people.",interj.	n.	pn.	pron.	adj.	adj.	cl.	cop.	v. cl.	n.	pron. cl.,1,,,oi	walle	Karama	bongo	ddobae	moko=ang	da=n	lla=aba,,"O Karama swamp, you are very lovely to the people.",oh	water	Karama swamp	2.sg.nom	very	favorite		cop.prs.sgS		person=3.nsg.poss	,,3fff8c15-d3ad-4999-b784-1f6e38342e5d,							4			,,,interj.	n.	pn.	pers. pron.	adv.	n.	cl.	nom. dem.	v. cl.	n.	pron. cl.,interj.	n.	pn.	pron.	adj.	adj.	cl.	cop.	v. cl.	n.	pron. cl.,1.1,,"Oi walle karama, bongo ddobae mokowang dan llayaba. ",,ende1246aa,WORD_ALIGNED,"{""SG"": ""singular "", ""NOM"": ""nominative"", ""ATR"": ""attributive"", ""MED"": ""medial"", ""DEM"": ""demonstrative"", ""COP"": ""copula"", ""PRS"": ""present"", ""NSG"": ""nonsingular"", ""POSS"": ""possessive""}"
ende1246a,18,2,ende1246aa-18-we-sn009-kurupelsuwede2007-1-2,Ag alle do yäbäd klaklema.,ag=alle	do	yäbäd	kla~kle=ma,morning=ABL	to	sun	INF~set=NMLZ,From morning to sunset.,n.	<Not Sure>	prep.	n.	n.	v. cl.,2,	alle-abl				,,ag=alle	do	yäbäd	RED~kälakäle=ma,,From morning to sunset.,morning		to	sun	set=act.nz	,,5c48bc77-52ee-4432-92fd-a8cde57d66be,	2	1		3	,,,n.		prep.	n.	v.:Anyvi.  (I)	v. cl.,n.	<Not Sure>	prep.	n.	n.	v. cl.,1.2,,Ag alle do yäbäd klaklema. ,				+***	,ende1246aa,WORD_ALIGNED,"{""ABL"": ""ablative"", ""INF"": ""infinitive"", ""NMLZ"": ""nominalizer""}"
ende1246a,18,3,ende1246aa-18-we-sn009-kurupelsuwede2007-1-3,"Lla da, mälla da, mänmän a, llɨg pollo da Llimoll atta bäne patt me kili anggan.",lla=da	mälla=da	män~män=a	llɨg	pollo=da	Llimoll=att=a	bäne	patt=me	kili=anggan,man=NOM	woman=NOM	NSG~girl=NOM	boy	young=NOM	toponym=ABL=NOM	2SG.POSS	body=LOC	happy=AUX.PRS.3PL.S,"Men, women, young girls, and young boys from Limol rejoice in you.",n.	n. cl.	n.	n. cl.	kin.	n. cl.	n.	adj.	n. cl.	pn.	n. cl.	n. cl.	n. cl.	pron.	n.	n. cl.	adj.	aux.,3,	da-nom		da-nom		a-nom			da-nom							me-loc		anggan-aux-prs-3pl-s,,lla=da	mälla=da	RED~män=da	llɨg	pollo=da		=att=da	bäne	patt=me	kili=anggan,,"Men, women, young girls, and young boys from Limol rejoice in you.",man		woman		girls		boy	young		Limol=abl=nom			2.sg.poss	body		happy	,,0d3d898d-f58a-4612-96b7-a327f33a807c,	1		1	53	1			1				1		1			,,,n.	n. cl.	n.	n. cl.	Inflects any categoryn.	n. cl.	n.	mod.	n. cl.	pn.		n. cl.	n. cl.	pers. pron.	n.	n. cl.	mod.	aux.,n.	n. cl.	n.	n. cl.	kin.	n. cl.	n.	adj.	n. cl.	pn.	n. cl.	n. cl.	n. cl.	pron.	n.	n. cl.	adj.	aux.,1.3,,"Lla da, mälla da, mänmän a, llɨg pollo da Llimoll atta bäne patt me kili anggan. ",				+***													,ende1246aa,WORD_ALIGNED,"{""NOM"": ""nominative"", ""NSG"": ""nonsingular"", ""ABL"": ""ablative"", ""SG"": ""singular "", ""POSS"": ""possessive"", ""LOC"": ""locative"", ""AUX"": ""auxiliary"", ""PRS"": ""present"", ""PL"": ""plural""}"
ende1246a,18,4,ende1246aa-18-we-sn009-kurupelsuwede2007-1-4,Ddobag a yunu tarnen nallo.,ddob=ag=a	yunu	tar-nen=nallo,other=ATR=NOM	sleep	sleep_with-I.PL=AUX.PRS.3NSG>2SG,Others are sleeping near you.,n.	cl.	n. cl.	v.	v.	aux.,4,		a-nom			nallo-aux-prs-3nsg-2sg,,ddob=ang=da	yunu	tanter-nen=nallo,,Others are sleeping near you.,other=atr			sleep	sleep with-I.pl	,,0bd68d78-5a6d-43d1-91e8-80905cb3bad6,		1			,,,det.	cl.	n. cl.	n.	vt.  (I)-v.:Plurpersonal	aux.,n.	cl.	n. cl.	v.	v.	aux.,1.4,,Ddobag a yunu tarnen nallo.,,ende1246aa,WORD_ALIGNED,"{""ATR"": ""attributive"", ""NOM"": ""nominative"", ""PL"": ""plural"", ""AUX"": ""auxiliary"", ""PRS"": ""present"", ""NSG"": ""nonsingular"", ""SG"": ""singular ""}"
ende1246a,18,5,ende1246aa-18-we-sn009-kurupelsuwede2007-2-1,"Oi walle karama, kemibi ja walle bongo nyämaenyämae gog.",oi	walle	Karama	kemibi	ja=walle	bongo	nyämae~nyämae	g-o-g,oh	water	toponym	many	thing=INS	2SG.NOM	INF~surround	REM-RT_EXT-AUX,"O Karama swamp, you are surrounded by many things.",interj.	n.	pn.	quant.	n.	n. cl.	pron.	v.	aux.,1,					walle-ins			,,oi	walle	Karama	kemibi	=alle	bongo	RED~nyämaenyämae	g-o-g,,"O Karama swamp, you are surrounded by many things.",oh	water	Karama swamp	many	thing		2.sg.nom	be surrounded by	aux.rem.1|2sgS,,6af28f31-bd12-45a5-92df-9e9c9e2694ce,					1		3	,,,interj.	n.	pn.	quant.		n. cl.	pers. pron.	v.:Anyvt.  (V)	v.:TM + Patient-vi.:Any-aux.,interj.	n.	pn.	quant.	n.	n. cl.	pron.	v.	aux.,2.1,,"Oi walle karama, kemibi ja walle bongo nyämaenyämae gog. ",							+fr. var. of	,ende1246aa,WORD_ALIGNED,"{""INS"": ""instrumental"", ""SG"": ""singular "", ""NOM"": ""nominative"", ""INF"": ""infinitive"", ""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""AUX"": ""auxiliary""}"
ende1246a,18,6,ende1246aa-18-we-sn009-kurupelsuwede2007-2-2,Bongo ada mer molle alle adako män duwar da mer mollong ja walle anyan.,bongo	ada	mer	molle=alle	ad=ako	män	duwar=da	mer	mollong	za=walle	a-ny-an,2SG.NOM	like_this	good	scent=INS	like_this=also	girl	young=NOM	good	smelling	thing=INS	REC-paint-REC.3SG.S,You have a good smell like a young girl sprays herself with good smelling things.,pron.	adv.	adj.	n.	n. cl.		n.	adj.	n. cl.	adj.	adj.	n.	n. cl.	v.,2,				alle-ins				da-nom				walle-ins	,,bongo	ada	mer	molle=alle	adako	män	duwar=da	mer	mollong	=alle	,,You have a good smell like a young girl sprays herself with good smelling things.,2.sg.nom	like this	good	scent		like	girl	young		good	smelling	thing		sprayed,,521b73fc-ec70-4500-bfb5-9a433cff0ef5,		1		1		3		1	1			1	,,,pers. pron.	m. dem	mod.	n.	n. cl.	adv.	n.	mod.	n. cl.	mod.	mod.		n. cl.	,pron.	adv.	adj.	n.	n. cl.		n.	adj.	n. cl.	adj.	adj.	n.	n. cl.	v.,2.2,,Bongo ada mer molle alle adako män duwar da mer mollong ja walle anyan. ,,ende1246aa,WORD_ALIGNED,"{""SG"": ""singular "", ""NOM"": ""nominative"", ""INS"": ""instrumental"", ""REC"": ""recent past""}"
